SONAVORM,SAGEDUS_x,SAGEDUS_y
kohtumas,1,1338.0
kohtult,1,1445.0
kohtulikult,1,781.0
kohtulahendiga,1,152.0
kohtuistungit,1,535.0
kohtuistungile,1,277.0
kohtuistungi,1,912.0
kohtudes,1,4485.0
kohtud,1,5538.0
kohtub,1,20375.0
kohtleb,1,1544.0
kohtadest,1,8811.0
kohanemisvõime,1,1009.0
kohanemine,1,3682.0
kohanemaks,1,23.0
koguste,1,3631.0
kogusse,1,1832.0
kogus,1,76499.0
kogunevad,1,8222.0
kogunetakse,1,1182.0
kogunes,1,16935.0
koguneda,1,4073.0
kogumisplaani,1,2.0
kogumisel,1,2417.0
kogumiga,1,279.0
kogul,1,232.0
kogukonnas,1,6657.0
kogukonnal,1,874.0
kogukonnahoolduseks,1,0.0
kogukondlikud,1,342.0
kogukondlikku,1,547.0
kogukondlik,1,1172.0
kogukondades,1,2013.0
kogukonda,1,7344.0
koguformaat,1,0.0
kogust,1,13636.0
kogutakse,1,9154.0
kohanduse,1,145.0
kogutav,1,590.0
kohandavad,1,475.0
kohandada,1,13637.0
kohalolust,1,420.0
kohalolu,1,4985.0
kohalolijaile,1,37.0
kohalolekut,1,2382.0
kohalikku,1,26282.0
kohalikest,1,5209.0
kohalikes,1,3969.0
kohalikelt,1,2327.0
kohaletulnud,1,894.0
kohalekutsutute,1,5.0
kohalejõudmise,1,629.0
kohaldatud,1,2171.0
kohaldatakse,1,24028.0
kohaldamine,1,4539.0
koguvõimsus,1,523.0
kogutoodangust,1,1522.0
koguti,1,7053.0
kohtuniku,1,7781.0
kohtupraktika,1,2730.0
kollektiivseid,1,628.0
kokkusattumus,1,2836.0
koko,1,905.0
kokkuvõtted,1,3304.0
kokkuvõtlikud,1,162.0
kokkuvõetud,1,94.0
kokkutõmbamist,1,101.0
kokkusurutuna,1,57.0
kokkusobitamine,1,168.0
kokkusobimatut,1,43.0
kokkusobimatust,1,46.0
kokkusaamisel,1,1557.0
kohtupäevaks,1,18.0
kokkupõrkes,1,1686.0
kokkupõrge,1,3707.0
kokkupuutumata,1,14.0
kokkupuudet,1,6404.0
kokkuleppeni,1,880.0
kokkuleppeliselt,1,833.0
kokkulepetest,1,1993.0
kokkulepetesse,1,86.0
kokkulepetele,1,883.0
kolgata,1,1195.0
kolikambriga,1,0.0
koliksid,1,222.0
kolima,1,5789.0
kollektiivomandiga,1,0.0
kollektiivis,1,2204.0
kolleegile,1,2199.0
kolleegil,1,577.0
kolleegiga,1,2267.0
kolleegidest,1,1175.0
kolleegidele,1,4696.0
kolleegide,1,9082.0
kolleegi,1,7753.0
kollase,1,13206.0
kollaboratsionismis,1,14.0
kollaborantide,1,52.0
kollaborandi,1,10.0
koljat,1,318.0
kolivad,1,3658.0
kolitud,1,1032.0
kolinud,1,11053.0
kolinal,1,2193.0
kolimine,1,5307.0
kokkulepetega,1,727.0
kokkulangemisel,1,848.0
kokkukukkumises,1,5.0
kohustuslikud,1,7999.0
kohustusest,1,3664.0
kohustusega,1,2568.0
kohustumus,1,16.0
kohustavad,1,595.0
kohusta,1,1567.0
kohust,1,1268.0
kohuseid,1,1637.0
kohtuväliselt,1,483.0
kohtuvälisele,1,148.0
kohtuväline,1,413.0
kohtuvaidlustest,1,62.0
kohtuvad,1,26901.0
kohtuuste,1,13.0
kohtutäiturite,1,1928.0
kohtutäituri,1,3556.0
kohtutäitur,1,4329.0
kohtutesse,1,235.0
kohtutele,1,858.0
kohtute,1,6013.0
kohustuslikest,1,414.0
kohustuslikult,1,641.0
kokkujooksmise,1,68.0
kohustuslikust,1,741.0
kokkuhoidmist,1,149.0
kokkuhoidlikkust,1,45.0
kokaraamat,1,1200.0
kokandusest,1,77.0
kojutoojatele,1,0.0
kojas,1,1571.0
kojad,1,542.0
koivisto,1,498.0
koidiku,1,249.0
kohvrikesed,1,13.0
kohvikutes,1,2442.0
kohvikusse,1,4686.0
kohvikus,1,14948.0
kohvi,1,53659.0
kohv,1,15261.0
kohutavalt,1,17224.0
kohutav,1,18763.0
kohut,1,6099.0
kohustustega,1,3700.0
konstruktsiooni,1,6279.0
konsultatsioonifirma,1,870.0
kristlased,1,5954.0
korranud,1,891.0
korrastamisega,1,822.0
korrastamine,1,5342.0
korrastada,1,6436.0
korrashoiuteenustest,1,0.0
korrashoiu,1,2062.0
korrashoidmise,1,99.0
korrapäraselt,1,7317.0
korrapärase,1,1685.0
korrapära,1,513.0
korraliselt,1,378.0
korruselamut,1,18.0
korralikust,1,1801.0
korraliku,1,42049.0
korralike,1,3958.0
korrale,1,8031.0
korralduskomitee,1,984.0
korraldava,1,1520.0
korraldav,1,2172.0
korraldatavatele,1,241.0
korraldatav,1,3029.0
korrastamist,1,2095.0
korratud,1,1019.0
korratult,1,112.0
korravalvurid,1,707.0
korruptsioonivastase,1,2112.0
korruptsioonivastane,1,766.0
korruptsiooniga,1,1447.0
korruptiivse,1,434.0
korruptiivne,1,389.0
korruptantidest,1,33.0
korrumpeerunud,1,2713.0
korrigeeritud,1,2579.0
korrigeeris,1,325.0
korrigeerimist,1,1119.0
korrigeerimisi,1,134.0
korrigeerimine,1,2011.0
korrigeerida,1,5654.0
korrespondentsaadikuteks,1,0.0
korrespondentidelt,1,9.0
korreleerub,1,233.0
korrelatsioonis,1,892.0
korrektsem,1,559.0
korrektne,1,12435.0
korraldatakse,1,18283.0
korraldasid,1,8505.0
korraldamisel,1,10629.0
kordasin,1,994.0
kordamööda,1,5268.0
kordamist,1,1077.0
kordaminekute,1,123.0
kordamine,1,2871.0
kordaksid,1,45.0
kordaja,1,1235.0
kordagi,1,27152.0
koraanivärsside,1,0.0
koputav,1,44.0
koputajatega,1,10.0
kopsuvähki,1,547.0
kopsud,1,2763.0
kopsuarstile,1,14.0
kopsakat,1,523.0
kopsakamat,1,94.0
kopsakad,1,394.0
kopsaka,1,1890.0
kopitama,1,196.0
kopikatki,1,184.0
kordasaadetu,1,68.0
kordonis,1,241.0
korraldajate,1,10114.0
korduks,1,1330.0
korraldajad,1,23388.0
korraldab,1,44386.0
korrake,1,1584.0
korporatsioonide,1,1110.0
korporatsiooni,1,1790.0
korjas,1,4240.0
koristustalgud,1,403.0
koristatud,1,2801.0
korilane,1,163.0
koridoriga,1,167.0
korealased,1,478.0
korduvatele,1,838.0
korduvat,1,1620.0
korduvaid,1,2385.0
kordustrükkides,1,16.0
kordusi,1,1726.0
kordus,1,4455.0
kordunud,1,523.0
korduma,1,4703.0
korruptsioonivastaseid,1,94.0
korruselt,1,2822.0
kootud,1,9910.0
krieg,1,57.0
kriisisituatsioonis,1,499.0
kriisiolukordades,1,812.0
kriisilisel,1,0.0
kriisile,1,2252.0
kriisil,1,285.0
kriisikoldest,1,38.0
kriisikolded,1,32.0
kriisiaastatel,1,87.0
kriipsu,1,2737.0
kribib,1,33.0
korrusmajade,1,454.0
kreutzwaldi,1,4119.0
krestomaatilise,1,47.0
kremlile,1,741.0
kremliga,1,499.0
kremli-vastaste,1,13.0
kremli-meelsete,1,233.0
kremli-meelne,1,163.0
kreeta,1,2048.0
kreeklased,1,2581.0
kriisist,1,9348.0
kriitikal,1,200.0
kriitikasahmakad,1,0.0
kriitikast,1,1631.0
kristina,1,14637.0
kristi,1,19266.0
kristallkuulilt,1,17.0
krimmist,1,490.0
krimmi-laadse,1,0.0
krimkasid,1,251.0
kriminaalsüüdistustest,1,25.0
kriminaalsele,1,91.0
kriminaalne,1,1827.0
kriminaalkuriteoks,1,108.0
kriminaalid,1,574.0
kriminaalasjad,1,207.0
krimilood,1,117.0
kriitilistes,1,645.0
kriitiliste,1,1914.0
kriitilises,1,2463.0
kriitiliseks,1,1672.0
kriitiliseim,1,0.0
kriitikute,1,4410.0
kreekast,1,2135.0
krediidiasutustele,1,495.0
kraijna,1,0.0
kosmos,1,3365.0
kosmonautide,1,274.0
kosmonaudid,1,388.0
kosmilise,1,2146.0
kosmeetiliste,1,455.0
kosmeetilised,1,513.0
kosmeetiline,1,858.0
korwin-mikket,1,0.0
korvis,1,1325.0
kortermajas,1,3441.0
kortermaja,1,10557.0
korteriühistud,1,1351.0
korterite,1,14325.0
korterit,1,16341.0
korteris,1,28977.0
korteriomanikele,1,405.0
korteriomanike,1,1257.0
korsun,1,4.0
korrutavad,1,401.0
korrutanud,1,310.0
kosmopoliitse,1,139.0
kosmoseraketini,1,8.0
krahli,1,2576.0
kosovoga,1,257.0
krahl,1,333.0
kraatrist,1,222.0
kraasidest,1,0.0
kraanikausse,1,137.0
kraanajuhtidele,1,2.0
kraanajuhid,1,21.0
kraamist,1,1190.0
kraaklemist,1,83.0
kraadi,1,68067.0
kov-võimekuse,1,10.0
kotkale,1,168.0
kotist,1,4132.0
kosutuseks,1,334.0
kosutavat,1,1215.0
kosusid,1,156.0
kostva,1,335.0
kostubki,1,19.0
kostub,1,3497.0
kostab,1,6708.0
kopeerima,1,793.0
koote,1,50.0
konsultatsioonifirmad,1,62.0
koolera,1,551.0
koolikohustuse,1,633.0
koolikohta,1,100.0
koolikohad,1,81.0
koolikobarate,1,0.0
koolikiusamisevastase,1,0.0
koolidest,1,3582.0
kooliastmes,1,1923.0
kooliaja,1,655.0
koolhaas,1,53.0
koodis,1,1138.0
koolivõrgumudel,1,0.0
koodi,1,21553.0
koodeksi,1,1230.0
koodeks,1,700.0
kood,1,27538.0
kooberdanud,1,3.0
koob,1,922.0
koo,1,3513.0
konverteeritud,1,149.0
konverentse,1,1949.0
kooliks,1,2085.0
koolilapsele,1,613.0
koolilapsi,1,902.0
koolimaja,1,15186.0
koolivalikut,1,24.0
koolivalikus,1,4.0
koolivalikuga,1,8.0
koolivalik,1,64.0
koolitustel,1,6102.0
koolitusega,1,2112.0
koolitulistaja,1,100.0
koolitoru,1,0.0
kooliteed,1,2880.0
koolitatud,1,4236.0
koolitanud,1,1680.0
koolitamise,1,1719.0
koolisüsteem,1,711.0
koolipäeval,1,1086.0
kooliprogrammi,1,348.0
koolipiirkondadest,1,2.0
koolipiirkondadeni,1,0.0
koolini,1,484.0
koolimajade,1,503.0
konutada,1,203.0
konutab,1,166.0
kontserni,1,10382.0
kontrollimata,1,1794.0
kontrollib,1,16808.0
kontrastselt,1,235.0
kontrastis,1,432.0
kontrastid,1,753.0
kontrasti,1,3006.0
kontraste,1,728.0
kontrast,1,2891.0
kontrakultuurilisi,1,1.0
kontrakultuurilise,1,6.0
kontorisse,1,10130.0
kontor-labürindis,1,0.0
kontodel,1,1107.0
kontingendile,1,133.0
kontingendil,1,50.0
kontingendi,1,743.0
kontides,1,268.0
kontekstile,1,525.0
kontakti,1,26863.0
kontakt,1,21965.0
kontrolliks,1,4019.0
kontrollimiseks,1,8415.0
kontserdisaalides,1,468.0
kontrollitakse,1,9638.0
kontserdilt,1,761.0
kontserdikavade,1,46.0
kontserdid,1,9654.0
kontserdi,1,22683.0
kontseptuaalselt,1,479.0
kontseptuaalseks,1,75.0
kontseptsioone,1,983.0
kontsepti,1,238.0
kontsentreeruks,1,13.0
kontsentratsioonilaagri,1,11.0
kontsentratsioon,1,4222.0
kontrollküsimuseni,1,0.0
kontrolljoonest,1,48.0
kontrolljoonel,1,124.0
kontrolljoonega,1,26.0
kontrolljoone,1,520.0
kontrolljoon,1,189.0
kontrollivad,1,5881.0
kontrollitava,1,742.0
koolivenda,1,136.0
koolivõrku,1,354.0
koosviibimisel,1,1032.0
koosolekule,1,2961.0
koostab,1,11150.0
koosseisule,1,785.0
koosseisul,1,208.0
koosseisuga,1,4209.0
koosseisudel,1,17.0
koosolemise,1,1210.0
koosolekutel,1,4134.0
koosolekut,1,4723.0
koosolekusaali,1,64.0
koosolekuid,1,3487.0
kooliõpetajannad,1,0.0
koosolekud,1,4087.0
koosnevad,1,9273.0
koosnes,1,9261.0
koosnenud,1,1224.0
koosmängu,1,252.0
koosmeeleta,1,6.0
kooslusi,1,1403.0
kooskõlla,1,3615.0
kooskõlastatud,1,7088.0
koostada,1,24254.0
koostajad,1,2812.0
koostajatele,1,360.0
koostama,1,6430.0
koostöövõimelised,1,48.0
koostöövõime,1,421.0
koostöövalmis,1,442.0
koostöötunnid,1,5.0
koostööpartneri,1,1677.0
koostööoskuse,1,83.0
koostööle,1,7938.0
koostööks,1,5498.0
koostöökogemus,1,229.0
koostööinitsiatiivis,1,1.0
koostööfilm,1,164.0
koostööaltimat,1,3.0
koostoos,1,20.0
koostisosi,1,5476.0
koostis,1,19851.0
koostati,1,5278.0
koostatakse,1,8601.0
koostanud,1,12514.0
koostamisega,1,2450.0
kooskõlale,1,90.0
kooseluseadusest,1,189.0
kooseluseadusele,1,152.0
koonduvad,1,1868.0
koonduks,1,184.0
koondkuju,1,108.0
koondise,1,38995.0
koondhinded,1,14.0
koonderakondlased,1,14.0
koondavad,1,1032.0
koondatakse,1,2249.0
koondas,1,1664.0
koondaruanne,1,117.0
koondaruandes,1,36.0
koondamiste,1,773.0
koondamise,1,2268.0
koondamine,1,2926.0
koondab,1,8320.0
koomilisena,1,128.0
koomiliselt,1,457.0
koomiline,1,3170.0
koomasse,1,1062.0
koomale,1,3737.0
koondunud,1,5960.0
koopiana,1,283.0
kooselule,1,233.0
koordinatsioonibüroo,1,146.0
koormusrünnakute,1,0.0
koormusele,1,1325.0
koormavamaks,1,36.0
koormav,1,1975.0
koormates,1,241.0
koormat,1,3295.0
koormama,1,713.0
koorma,1,5133.0
kooriteost,1,28.0
kooriesituse,1,40.0
koorib,1,1530.0
koori,1,13349.0
koorem,1,4258.0
koore,1,4902.0
koordineeriv,1,580.0
koordineerimises,1,126.0
koordineerimisbüroo,1,10.0
koordineerima,1,1009.0
koordineerib,1,4322.0
küsijad,1,318.0
küsijaid,1,254.0
küsimast,1,856.0
lunarahad,1,0.0
lutsepast,1,2.0
lutikad,1,472.0
luterlus,1,345.0
luterlikust,1,357.0
luterlikule,1,248.0
luterliku,1,5670.0
luterlikku,1,532.0
luterlastele,1,123.0
lunastuse,1,1028.0
lummaval,1,37.0
luurekeelest,1,0.0
lummata,1,178.0
lumiseks,1,123.0
lumised,1,1404.0
lumi,1,25548.0
lumepilv,1,68.0
lumepalliefekti,1,76.0
lumememm,1,584.0
lume,1,16864.0
luku,1,7362.0
luugas,1,27.0
luukase-komitee,1,0.0
luukere,1,1018.0
luukerede,1,106.0
luurekeel,1,0.0
luurejamasid,1,0.0
luureilma,1,0.0
luureasutustele,1,14.0
luureasutuse,1,22.0
luureandmete,1,422.0
luureametkonnad,1,17.0
luureametkonna,1,8.0
luureagentuur,1,102.0
luuramisega,1,71.0
luuramise,1,145.0
luurajatele,1,55.0
luurajate,1,282.0
luurajad,1,420.0
luuraja,1,885.0
luup,1,1909.0
luulutatakse,1,0.0
luuletada,1,455.0
luulerida,1,142.0
luksuslik,1,7847.0
luksuskaup,1,316.0
luksuskaubamärkide,1,4.0
lugejaskond,1,782.0
lugejale,1,9160.0
lugejal,1,2663.0
lugejaist,1,194.0
lugejaid,1,6525.0
luganskis,1,155.0
ludwig,1,3257.0
lucasele,1,98.0
lucase,1,696.0
lucas,1,4201.0
lubavates,1,15.0
lubatuste,1,13.0
lubatavamaks,1,0.0
lubataks,1,1024.0
lubatagi,1,90.0
lubasime,1,1455.0
lubamine,1,2490.0
lubame,1,3306.0
lubamatult,1,1215.0
lubadustega,1,962.0
lugejas,1,704.0
lugejaskonna,1,495.0
luksuskaubaks,1,56.0
lugejatel,1,1433.0
luksushotellid,1,360.0
luksusautode,1,454.0
luksemburgis,1,2141.0
luis,1,4058.0
luigi,1,1526.0
luigelaulu,1,50.0
luhad,1,198.0
lugupidav,1,2140.0
lugupidamatu,1,455.0
lugupeetud,1,11496.0
lugudega,1,3601.0
lugesid,1,5982.0
luges,1,15406.0
lugemiseni,1,414.0
lugemisel,1,5969.0
lugemiseks,1,13933.0
lugemise,1,15430.0
lugematuid,1,1293.0
lugejateni,1,1998.0
luurekeele,1,0.0
luurekomisjoni,1,68.0
lubadused,1,5139.0
lähimaks,1,435.0
lähisõpra,1,0.0
lähisugulane,1,529.0
lähis-idas,1,4504.0
lähis-ida,1,7087.0
lähiriigid,1,113.0
lähiminevikust,1,535.0
lähiminevikus,1,767.0
lähimate,1,1506.0
lähimal,1,905.0
lähimaina,1,0.0
luurekultuurist,1,0.0
lähim,1,16789.0
lähikonnas,1,2334.0
lähikond,1,3636.0
lähiajastuil,1,0.0
lähiajaloost,1,665.0
lähiajaloo,1,1423.0
lähiaastal,1,79.0
lähetusel,1,196.0
lähenemisteks,1,37.0
lähitulevikus,1,8516.0
lähte-eeldustest,1,7.0
lähteandmed,1,453.0
lähtekohast,1,792.0
lämmatatuina,1,0.0
lämmatasid,1,90.0
lämisedes,1,7.0
lällamist,1,70.0
läkitus,1,423.0
läkitavad,1,63.0
läkitatud,1,885.0
läkitada,1,454.0
läinudpühapäevases,1,0.0
läinudkevadistel,1,0.0
läikivast,1,404.0
läikival,1,103.0
läikiva,1,2808.0
lähtuva,1,2322.0
lähtuti,1,1413.0
lähtutakse,1,5339.0
lähtuski,1,27.0
lähtekohtadest,1,95.0
lähtekohtadele,1,21.0
lähenemisega,1,2977.0
lähenedes,1,4985.0
läheneda,1,9627.0
läbipaistmatud,1,391.0
läbimurre,1,2390.0
läbimurdelise,1,101.0
läbilõikamine,1,170.0
läbilugemist,1,439.0
läbikäinutele,1,2.0
läbikukkunud,1,1912.0
läbikukkumiseks,1,278.0
läbikukkujate,1,20.0
läbikukkujaid,1,43.0
läbib,1,11633.0
lvivi,1,677.0
luuser-orava,1,0.0
luuretegevust,1,89.0
luuretalitused,1,3.0
luuresektsioon,1,0.0
luures,1,163.0
luurerühma,1,82.0
luurepataljon,1,50.0
luureoperatsioonid,1,12.0
läbimõtlemata,1,1027.0
läbipaistvuse,1,7611.0
lähegi,1,2366.0
läbipaistvusel,1,100.0
lähedust,1,5286.0
lähedusse,1,6568.0
lähedusest,1,4503.0
läheduses,1,42972.0
lähedastele,1,8539.0
lähedastega,1,5593.0
lähedaseks,1,1557.0
lähedane,1,10247.0
läbiviija,1,2577.0
läbiviidud,1,7608.0
läbivalt,1,3213.0
läbitöötamiseks,1,267.0
läbitungimatu,1,212.0
läbisurumisel,1,76.0
läbisurumiseks,1,205.0
läbisurumise,1,168.0
läbirääkimised,1,12197.0
läbipõimumisest,1,20.0
läbipaistvust,1,5143.0
lubaduste,1,2924.0
louisis,1,120.0
lärmavaid,1,56.0
loendatutest,1,6.0
lohutamine,1,154.0
lohutame,1,122.0
lohutab,1,1947.0
lohistati,1,262.0
lohiseb,1,527.0
logoga,1,5525.0
logistikaga,1,441.0
loetleksin,1,19.0
loetelusse,1,533.0
loendatud,1,522.0
loobuvad,1,2489.0
loendamist,1,297.0
loen-ja-kirjutan,1,0.0
loen,1,30828.0
lodu,1,78.0
lobjakaga,1,57.0
lobitöö,1,1033.0
lobisti,1,101.0
lobisema,1,906.0
loal,1,4450.0
lohutust,1,3648.0
loidus,1,361.0
loiuks,1,387.0
loivates,1,33.0
loobumise,1,4687.0
loobudes,1,1312.0
loobub,1,6328.0
loobki,1,304.0
loobitud,1,858.0
longi,1,386.0
lollusi,1,3161.0
lollus,1,4095.0
lollitatakse,1,188.0
lolliks,1,7374.0
lolli,1,11171.0
lollandile,1,29.0
loki,1,856.0
lokaalselt,1,1328.0
lokaalne,1,2132.0
lojaalsussuhe,1,4.0
lojaalsuse,1,1011.0
lojaalsetele,1,166.0
lojaalne,1,1845.0
loa,1,24708.0
lngd,1,17.0
lmp,1,125.0
lisanduks,1,848.0
lisama,1,11091.0
lisahäälte,1,32.0
lisahääli,1,84.0
lisades,1,29412.0
lipulaeva,1,1367.0
lipulaev,1,2274.0
lipukirjaks,1,259.0
lipukirja,1,103.0
lipsuga,1,1009.0
linti,1,2754.0
linnus,1,4220.0
linnukesel,1,152.0
linnud,1,16367.0
linnaväljakul,1,241.0
linnavolinike,1,142.0
linnavalitsuses,1,3712.0
linnavalitsusel,1,2807.0
linnavalitsus,1,33764.0
linnatänaval,1,546.0
lisamine,1,14176.0
lisandunud,1,15443.0
llmselt,1,25.0
lisandusid,1,4033.0
lix,1,28.0
livideerida,1,0.0
liturgilist,1,147.0
litsa,1,2.0
listis,1,2583.0
liselt,1,769.0
liseks,1,92.0
lisauurimist,1,16.0
lisatööd,1,1982.0
lisatoole,1,54.0
lisati,1,13943.0
lisateemasid,1,10.0
lisatasude,1,655.0
lisasin,1,14052.0
lisasaalid,1,1.0
lisariske,1,52.0
lisaressurss,1,55.0
lisaprobleeme,1,214.0
lisanduvatel,1,14.0
loobutakse,1,1696.0
loodab,1,28045.0
lotovõit,1,609.0
loopivaid,1,14.0
lootnud,1,3587.0
lootma,1,8031.0
loosungite,1,878.0
loosungiga,1,557.0
loosungid,1,1429.0
loosungeid,1,1574.0
loosiratas,1,221.0
loorberid,1,128.0
loorbereid,1,290.0
loopimist,1,321.0
loodav,1,2855.0
loopida,1,2896.0
loop,1,1655.0
loomust,1,1642.0
loomupäraselt,1,802.0
loomuomane,1,750.0
loomulikuks,1,3083.0
loomuliku,1,12940.0
loomulikkusest,1,92.0
loomu,1,1812.0
lootsid,1,3585.0
lootskalad,1,0.0
lootuses,1,9318.0
lootuseta,1,308.0
loteriimoment,1,0.0
lossisaali,1,6.0
loss,1,7641.0
los,1,21589.0
loru,1,169.0
loovutatakse,1,263.0
loovutamist,1,525.0
loovuses,1,134.0
loovusel,1,475.0
loovuse,1,5178.0
loovate,1,1187.0
loov,1,7108.0
lootustki,1,1755.0
lootustega,1,715.0
lootuste,1,1160.0
lootusi,1,3339.0
lootusetust,1,879.0
lootusetuse,1,760.0
lootusetuna,1,377.0
loomsete,1,2343.0
loomkatsed,1,445.0
loomisse,1,1090.0
loogilise,1,3529.0
loogikast,1,2164.0
loogikas,1,542.0
loogikaga,1,1758.0
looga,1,11191.0
loodusväärtusi,1,362.0
loodusvaraks,1,18.0
loodusvaradelt,1,10.0
loodusvaradega,1,90.0
loodusteaduste,1,2951.0
loodusreservaat,1,59.0
loodusmaja,1,3545.0
loodusmaastikke,1,86.0
looduslähedane,1,833.0
looduslikke,1,7626.0
looduskeskkonna,1,1709.0
looduskaitsjaid,1,99.0
looduskaitset,1,295.0
looduseuurijate,1,511.0
loodusega,1,8058.0
loogikat,1,4675.0
loogiliselt,1,8109.0
loomislugu,1,257.0
loogilisem,1,2488.0
loomisega,1,7289.0
loomingut,1,15211.0
loomingulistes,1,154.0
loomingulise,1,5004.0
loominguline,1,8494.0
looming,1,16978.0
loomi,1,23307.0
loome,1,10832.0
loomariigi,1,613.0
loomana,1,293.0
loomad,1,32725.0
loomaaia,1,6764.0
loomaaed,1,5369.0
loom,1,24296.0
lookest,1,75.0
looju,1,133.0
loojad,1,4796.0
looja,1,21896.0
loogilisi,1,735.0
lämmijärve,1,325.0
lätimaa,1,369.0
küsime,1,5497.0
maandanud,1,132.0
maanteest,1,1362.0
maanteelt,1,2224.0
maanteeametilt,1,191.0
maanteeametil,1,335.0
maaniale,1,18.0
maanduvad,1,874.0
maanduski,1,66.0
maandunud,1,2006.0
maandavad,1,292.0
maandades,1,115.0
maaviljelus,1,99.0
maalitu,1,17.0
maalipannoo,1,0.0
maalingud,1,713.0
maalimata,1,41.0
maalilaadi,1,41.0
maalikunstiteooria,1,0.0
maalija,1,660.0
maalid,1,5140.0
maalib,1,2036.0
maapealse,1,2446.0
maapiirkonda,1,377.0
maapähklifarmer,1,0.0
maarahvale,1,295.0
maavalitsuste,1,1021.0
maavalitsusi,1,76.0
maavalitsueed,1,0.0
maatriksis,1,253.0
maatamehe,1,3.0
maasturid,1,700.0
maastikupõhine,1,0.0
maastikupilti,1,141.0
maastikuliselt,1,191.0
maastikul,1,9941.0
maastikuarhitektiks,1,16.0
maast-madalast,1,532.0
maasikas,1,4195.0
maasikad,1,6019.0
maaseadusega,1,30.0
maarjamõisa,1,1302.0
maarjamaal,1,1516.0
maareformi,1,1802.0
maardlad,1,117.0
maalehe,1,3054.0
maakooli,1,464.0
maakonnas,1,36769.0
maailmaparandajaid,1,53.0
maailmanäituseks,1,35.0
maailmanurkadesse,1,19.0
maailmanimega,1,254.0
maailmamajanduses,1,562.0
maailmamajandus,1,480.0
maailmalõppu,1,703.0
maailmal,1,1374.0
maailmakultuurist,1,31.0
maailmaks,1,399.0
maailmakorra,1,1007.0
maailmakorda,1,460.0
maailmakord,1,637.0
maailmaklassi,1,1068.0
maailmakaardile,1,563.0
maailmakaardil,1,390.0
maailmaga,1,9754.0
maagilised,1,1542.0
maagi,1,753.0
maagaas,1,919.0
maailmapanga,1,1466.0
maailmaparandustuhin,1,0.0
maakonnalehed,1,163.0
maailmarahu,1,280.0
maakonnad,1,1538.0
maakonna,1,45011.0
maakonda,1,5759.0
maakerale,1,388.0
maakera,1,9304.0
maakaardil,1,160.0
maainimesele,1,152.0
maailmavalitsuse,1,78.0
maailmavaatesse,1,84.0
maailmavaatelisi,1,271.0
maailmavaatega,1,1653.0
maailmavaated,1,593.0
maailmavaadet,1,2845.0
maailmavaade,1,3798.0
maailmaturust,1,59.0
maailmaturult,1,52.0
maailmaturu,1,1273.0
maailmasõjas,1,5214.0
maailmasõjaga,1,298.0
maavanema,1,3378.0
maaväe,1,902.0
maadest,1,2579.0
mahust,1,4613.0
mainekamad,1,71.0
maineka,1,2404.0
mail,1,85428.0
maikuus,1,10779.0
maiku,1,521.0
maiguga,1,973.0
maidani-järgselt,1,0.0
maidani,1,474.0
maid,1,7433.0
mahuprotsenti,1,268.0
maavälise,1,613.0
mahukusega,1,39.0
mahukus,1,121.0
mahukalt,1,100.0
mahuga,1,4868.0
mahud,1,3883.0
mahtuma,1,3136.0
mahtu,1,8908.0
mahendamise,1,11.0
mahavõtmine,1,1184.0
mainekujunduskampaania,1,11.0
mainekujunduslikku,1,18.0
mainelist,1,12.0
maineparandamises,1,0.0
maitsev,1,19653.0
maitsetu,1,1824.0
maitset,1,14466.0
maitses,1,9356.0
maismaal,1,1946.0
maisemates,1,6.0
maisemalt,1,11.0
maisel,1,232.0
mais,1,28159.0
maire,1,7090.0
mainita,1,1456.0
mainisin,1,9732.0
mainimist,1,2625.0
mainimisel,1,122.0
mainimine,1,996.0
mainimata,1,7077.0
mainiksin,1,500.0
maini,1,14950.0
mainest,1,623.0
mahategijateks,1,2.0
mahasurumist,1,442.0
mahasurumine,1,513.0
maetud,1,9531.0
madridis,1,2670.0
madridi,1,14268.0
madonnale,1,85.0
made,1,6903.0
madalseisus,1,951.0
madalpunkt,1,147.0
madalatest,1,483.0
madalate,1,5605.0
madalat,1,5596.0
madalapalgalistel,1,126.0
madalapalgalise,1,126.0
madalamate,1,2787.0
madalamat,1,2939.0
madalaks,1,3226.0
mackintoshi,1,24.0
macht,1,232.0
macho,1,491.0
maaväliste,1,364.0
maavälisest,1,70.0
maetakse,1,1218.0
magadani,1,184.0
maharaiumist,1,102.0
magalast,1,26.0
mahapõletatud,1,76.0
mahamüümist,1,124.0
mahamärkimata,1,0.0
mahalõikamise,1,47.0
mahajäämust,1,471.0
mahajäämusi,1,9.0
mahajäämuse,1,411.0
mahajäämus,1,944.0
mahajääja,1,96.0
magusaretseptoreid,1,0.0
magusanänni,1,0.0
magusamaksu,1,102.0
magusad,1,5972.0
magusa,1,9789.0
magus,1,20500.0
magu,1,2761.0
magnetresonantskuvaga,1,0.0
mageveest,1,84.0
magevee,1,711.0
maaettevõtluse,1,176.0
maadel,1,3284.0
lätlaste,1,4566.0
lõiku,1,4855.0
lõket,1,3279.0
lõivudega,1,26.0
lõin,1,6284.0
lõimunuim,1,0.0
lõimumispoliitikas,1,21.0
lõimumis,1,1.0
lõimivate,1,12.0
lõikumisest,1,103.0
lõikudesse,1,65.0
lõikasid,1,1527.0
lõppesid,1,6232.0
