LEMMA,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus
barreliht,inf,8.100511142253076e-06,0.0
täit,inf,8.100511142253076e-06,0.0
viina-vein,inf,8.100511142253076e-06,0.0
poolteisttuht,inf,8.100511142253076e-06,0.0
posttraumaatisel,inf,8.100511142253076e-06,0.0
vooglaiduu,inf,3.2402044569012305e-05,0.0
niinimesi,inf,3.2402044569012305e-05,0.0
põhiparadoks,inf,3.2402044569012305e-05,0.0
post-jfk,inf,8.100511142253076e-06,0.0
poslanie,inf,8.100511142253076e-06,0.0
allrend,inf,8.100511142253076e-06,0.0
poolteisekordistuma,inf,8.100511142253076e-06,0.0
essees,inf,3.2402044569012305e-05,0.0
facebooki-vanem,inf,8.100511142253076e-06,0.0
park-dõuuuge,inf,8.100511142253076e-06,0.0
peaama,inf,8.100511142253076e-06,0.0
parlamendirutiin,inf,8.100511142253076e-06,0.0
tulireklaam,inf,8.100511142253076e-06,0.0
tuumikarusaam,inf,8.100511142253076e-06,0.0
infosõja-vastane,inf,8.100511142253076e-06,0.0
tulistatud,inf,8.100511142253076e-06,0.0
paranoiadiagnoos,inf,8.100511142253076e-06,0.0
levikus,inf,8.100511142253076e-06,0.0
vihmavarjur,inf,8.100511142253076e-06,0.0
gigantomaanne,inf,8.100511142253076e-06,0.0
gibson-graham,inf,8.100511142253076e-06,0.0
tuumlugu,inf,8.100511142253076e-06,0.0
altist,inf,8.100511142253076e-06,0.0
tudengipreil,inf,8.100511142253076e-06,0.0
inauguratsioonisündmus,inf,8.100511142253076e-06,0.0
basseinives,inf,8.100511142253076e-06,0.0
barrikaal,inf,8.100511142253076e-06,0.0
paroodiavorm,inf,8.100511142253076e-06,0.0
ligimeelitatav,inf,8.100511142253076e-06,0.0
tehke-viige,inf,8.100511142253076e-06,0.0
tähistanud,inf,8.100511142253076e-06,0.0
pervogo,inf,8.100511142253076e-06,0.0
rahurohke,inf,8.100511142253076e-06,0.0
rahvavagun,inf,8.100511142253076e-06,0.0
rahvasumma,inf,8.100511142253076e-06,0.0
alakasutama,inf,8.100511142253076e-06,0.0
vänd,inf,8.100511142253076e-06,0.0
tehnopar,inf,8.100511142253076e-06,0.0
värvikuselt,inf,8.100511142253076e-06,0.0
rahastamiskomisjon,inf,8.100511142253076e-06,0.0
rahastamiseelistus,inf,8.100511142253076e-06,0.0
al-baghdat,inf,8.100511142253076e-06,0.0
rahastamisasalus,inf,8.100511142253076e-06,0.0
raharida,inf,8.100511142253076e-06,0.0
tehnoloogiainvesteeriteta,inf,8.100511142253076e-06,0.0
deconflict,inf,8.100511142253076e-06,0.0
rahaju,inf,8.100511142253076e-06,0.0
väärkoheldud,inf,8.100511142253076e-06,0.0
väärismaastik,inf,8.100511142253076e-06,0.0
coqatopsima,inf,8.100511142253076e-06,0.0
rahuriigi-lootus,inf,8.100511142253076e-06,0.0
rahutagav,inf,8.100511142253076e-06,0.0
rahavajaja,inf,8.100511142253076e-06,0.0
rahvaluul,inf,8.100511142253076e-06,0.0
tõlgendamishullus,inf,8.100511142253076e-06,0.0
teada-tunguma,inf,8.100511142253076e-06,0.0
raamistatud,inf,8.100511142253076e-06,0.0
imepisik,inf,8.100511142253076e-06,0.0
tavatut,inf,8.100511142253076e-06,0.0
immigrantidevaenuenulik,inf,8.100511142253076e-06,0.0
teeside,inf,8.100511142253076e-06,0.0
pööritustunne,inf,8.100511142253076e-06,0.0
püramiit,inf,8.100511142253076e-06,0.0
püstijalanalg,inf,8.100511142253076e-06,0.0
deperthes,inf,8.100511142253076e-06,0.0
püsiteater,inf,8.100511142253076e-06,0.0
alastikiskumine,inf,8.100511142253076e-06,0.0
pürkima,inf,8.100511142253076e-06,0.0
leona,inf,8.100511142253076e-06,0.0
rahvaloendaeg,inf,8.100511142253076e-06,0.0
teadusrinden,inf,8.100511142253076e-06,0.0
telejutlus,inf,8.100511142253076e-06,0.0
projektkommunist,inf,8.100511142253076e-06,0.0
pesitsenud,inf,8.100511142253076e-06,0.0
garanteeritud,inf,8.100511142253076e-06,0.0
tegevväel,inf,8.100511142253076e-06,0.0
arvatud,inf,4.050255571126538e-05,0.0
peomaks,inf,8.100511142253076e-06,0.0
peon,inf,8.100511142253076e-06,0.0
pešmerga-sõdalane,inf,8.100511142253076e-06,0.0
petuseadus,inf,8.100511142253076e-06,0.0
tegetama,inf,8.100511142253076e-06,0.0
dekoratiivkosmeetiline,inf,8.100511142253076e-06,0.0
leplikkkus,inf,8.100511142253076e-06,0.0
pesunäpitsa,inf,8.100511142253076e-06,0.0
pettumusevirve,inf,8.100511142253076e-06,0.0
tegelikkusekäsitlus,inf,8.100511142253076e-06,0.0
pihlapiga,inf,8.100511142253076e-06,0.0
tegeldamatu,inf,8.100511142253076e-06,0.0
pihkima,inf,8.100511142253076e-06,0.0
pereõks,inf,8.100511142253076e-06,0.0
alanenud,inf,8.100511142253076e-06,0.0
peatermin,inf,8.100511142253076e-06,0.0
garaažikola,inf,8.100511142253076e-06,0.0
peitpostkas,inf,8.100511142253076e-06,0.0
peatükkime,inf,8.100511142253076e-06,0.0
telefonijugi,inf,8.100511142253076e-06,0.0
peige,inf,8.100511142253076e-06,0.0
pehmo-teema,inf,8.100511142253076e-06,0.0
gaasitatud,inf,8.100511142253076e-06,0.0
peded,inf,8.100511142253076e-06,0.0
galtier-boissi,inf,8.100511142253076e-06,0.0
peitunud,inf,8.100511142253076e-06,0.0
üksluis,inf,8.100511142253076e-06,0.0
pensioniigi,inf,8.100511142253076e-06,0.0
pensioneerunud,inf,8.100511142253076e-06,0.0
alandatud,inf,8.100511142253076e-06,0.0
survel,inf,4.050255571126538e-05,0.0
gaasitarbe,inf,8.100511142253076e-06,0.0
teismeigs,inf,8.100511142253076e-06,0.0
leplikk,inf,8.100511142253076e-06,0.0
peldikussesaatja,inf,8.100511142253076e-06,0.0
pearetsept,inf,8.100511142253076e-06,0.0
krimilood,inf,8.100511142253076e-06,0.0
kriitikasahmakas,inf,8.100511142253076e-06,0.0
muutmispingutus,inf,8.100511142253076e-06,0.0
mantrat,inf,8.100511142253076e-06,0.0
ebastandartsem,inf,8.100511142253076e-06,0.0
suurbritannia-suurune,inf,8.100511142253076e-06,0.0
malawist,inf,8.100511142253076e-06,0.0
ökoemmemine,inf,8.100511142253076e-06,0.0
ebaõnnerohke,inf,8.100511142253076e-06,0.0
ebatõelune,inf,8.100511142253076e-06,0.0
maraton-pressikonverents,inf,8.100511142253076e-06,0.0
rikketuvastussüsteem,inf,8.100511142253076e-06,0.0
mantraks,inf,8.100511142253076e-06,0.0
üürita,inf,8.100511142253076e-06,0.0
energiamängus,inf,8.100511142253076e-06,0.0
mannama,inf,8.100511142253076e-06,0.0
ebol,inf,8.100511142253076e-06,0.0
rikkuselubadus,inf,8.100511142253076e-06,0.0
säima,inf,8.100511142253076e-06,0.0
hästiprogrammeeritud,inf,8.100511142253076e-06,0.0
mangaanivaru,inf,8.100511142253076e-06,0.0
dnestri-äärse,inf,8.100511142253076e-06,0.0
hästiõigustanud,inf,8.100511142253076e-06,0.0
ebolasurm,inf,8.100511142253076e-06,0.0
maltama,inf,8.100511142253076e-06,0.0
riism,inf,8.100511142253076e-06,0.0
riigirumm,inf,8.100511142253076e-06,0.0
maksutasu,inf,8.100511142253076e-06,0.0
riigistatud,inf,8.100511142253076e-06,0.0
hämus,inf,8.100511142253076e-06,0.0
castrot,inf,1.6201022284506153e-05,0.0
üldistusastega,inf,8.100511142253076e-06,0.0
härdumuspisara,inf,8.100511142253076e-06,0.0
noored,inf,1.6201022284506153e-05,0.0
marginaliseerunud,inf,8.100511142253076e-06,0.0
päädma,inf,1.6201022284506153e-05,0.0
pundart,inf,8.100511142253076e-06,0.0
riigivõimekus,inf,8.100511142253076e-06,0.0
kogusummaa,inf,1.6201022284506153e-05,0.0
mardi,inf,8.100511142253076e-06,0.0
mancur,inf,8.100511142253076e-06,0.0
managerial,inf,8.100511142253076e-06,0.0
noix,inf,1.6201022284506153e-05,0.0
taipamatum,inf,8.100511142253076e-06,0.0
laulmiskõlblik,inf,8.100511142253076e-06,0.0
dollaridieet,inf,8.100511142253076e-06,0.0
rootsu,inf,8.100511142253076e-06,0.0
taristus,inf,8.100511142253076e-06,0.0
ürgelus,inf,8.100511142253076e-06,0.0
dialoogikatkent,inf,8.100511142253076e-06,0.0
dieedivajadus,inf,8.100511142253076e-06,0.0
taud-lääne-aafrikas,inf,8.100511142253076e-06,0.0
lömastatud,inf,8.100511142253076e-06,0.0
taristur,inf,8.100511142253076e-06,0.0
taotella,inf,8.100511142253076e-06,0.0
i-le,inf,8.100511142253076e-06,0.0
lõunaoss,inf,8.100511142253076e-06,0.0
rublalaristamine,inf,8.100511142253076e-06,0.0
diskrimineerimistuüdistus,inf,8.100511142253076e-06,0.0
lömm,inf,8.100511142253076e-06,0.0
taristatud,inf,8.100511142253076e-06,0.0
laupkokkkkõrge,inf,8.100511142253076e-06,0.0
ida-oblase,inf,8.100511142253076e-06,0.0
tarbin,inf,8.100511142253076e-06,0.0
laulupeoaastatäis,inf,8.100511142253076e-06,0.0
tarnekinne,inf,8.100511142253076e-06,0.0
taltumatu,inf,8.100511142253076e-06,0.0
empiritsism,inf,8.100511142253076e-06,0.0
tallinna-helsingi,inf,8.100511142253076e-06,0.0
distsiplineerivamama,inf,8.100511142253076e-06,0.0
diy-hoiak,inf,8.100511142253076e-06,0.0
üürim,inf,8.100511142253076e-06,0.0
taevais,inf,8.100511142253076e-06,0.0
maailmaparandustuht,inf,8.100511142253076e-06,0.0
hüsteerialaadne,inf,8.100511142253076e-06,0.0
taasma,inf,8.100511142253076e-06,0.0
dožt,inf,8.100511142253076e-06,0.0
tagatoa,inf,8.100511142253076e-06,0.0
maalipannoo,inf,8.100511142253076e-06,0.0
üüratult,inf,8.100511142253076e-06,0.0
tagalane,inf,8.100511142253076e-06,0.0
ütlemis,inf,8.100511142253076e-06,0.0
maalikunstiteooria,inf,8.100511142253076e-06,0.0
taskusolev,inf,8.100511142253076e-06,0.0
diktaad,inf,8.100511142253076e-06,0.0
majanduskitsik,inf,8.100511142253076e-06,0.0
majanduslang,inf,8.100511142253076e-06,0.0
põhialune,inf,1.6201022284506153e-05,0.0
võltsassotsiatsioon,inf,8.100511142253076e-06,0.0
ettetootmine,inf,1.6201022284506153e-05,0.0
imax-tehnoloogia,inf,8.100511142253076e-06,0.0
labürinditeadlane,inf,8.100511142253076e-06,0.0
linnadest-vald,inf,8.100511142253076e-06,0.0
linnaekskursioonibuss,inf,8.100511142253076e-06,0.0
sularahaautomaa,inf,1.6201022284506153e-05,0.0
võlglasi,inf,8.100511142253076e-06,0.0
koodma,inf,1.6201022284506153e-05,0.0
imaginaarselt,inf,8.100511142253076e-06,0.0
mistahesk,inf,1.6201022284506153e-05,0.0
ilmetud,inf,8.100511142253076e-06,0.0
võrratud,inf,8.100511142253076e-06,0.0
loteriimoment,inf,8.100511142253076e-06,0.0
ikoonobjekt,inf,8.100511142253076e-06,0.0
ilguma,inf,8.100511142253076e-06,0.0
lootskala,inf,8.100511142253076e-06,0.0
loosunge,inf,8.100511142253076e-06,0.0
huilama,inf,1.6201022284506153e-05,0.0
võltstugijaam,inf,8.100511142253076e-06,0.0
propagandavesk,inf,1.6201022284506153e-05,0.0
päkapikukart,inf,1.6201022284506153e-05,0.0
sponsorl,inf,8.100511142253076e-06,0.0
lääneski,inf,8.100511142253076e-06,0.0
konspiratsiooniteemaline,inf,1.6201022284506153e-05,0.0
ideoloogia-ametnik,inf,8.100511142253076e-06,0.0
läänemer,inf,8.100511142253076e-06,0.0
võlulahendus,inf,8.100511142253076e-06,0.0
livideerima,inf,8.100511142253076e-06,0.0
putinland,inf,1.6201022284506153e-05,0.0
lisatud,inf,8.100511142253076e-06,0.0
loen-ja-kirjutan,inf,8.100511142253076e-06,0.0
kontrane,inf,1.6201022284506153e-05,0.0
loiuks,inf,8.100511142253076e-06,0.0
staar-kirjanik,inf,8.100511142253076e-06,0.0
ss-pagun,inf,8.100511142253076e-06,0.0
loimama,inf,8.100511142253076e-06,0.0
ilmikliikmedi,inf,8.100511142253076e-06,0.0
pälvinud,inf,1.6201022284506153e-05,0.0
ajatold,inf,8.100511142253076e-06,0.0
võri,inf,8.100511142253076e-06,0.0
ristikheinalehtne,inf,8.100511142253076e-06,0.0
seksuaaltava,inf,8.100511142253076e-06,0.0
makroprobleem,inf,8.100511142253076e-06,0.0
ring-klubid,inf,8.100511142253076e-06,0.0
aastatäis,inf,8.100511142253076e-06,0.0
rõhkuma,inf,1.6201022284506153e-05,0.0
räntama,inf,1.6201022284506153e-05,0.0
makstama,inf,8.100511142253076e-06,0.0
pahal,inf,1.6201022284506153e-05,0.0
ületõlgendatud,inf,8.100511142253076e-06,0.0
ületsiviliseeritud,inf,8.100511142253076e-06,0.0
maksueerinevus,inf,8.100511142253076e-06,0.0
kirjapand,inf,1.6201022284506153e-05,0.0
küünelakkimine,inf,8.100511142253076e-06,0.0
hõbi,inf,8.100511142253076e-06,0.0
intriik,inf,8.100511142253076e-06,0.0
maiustustelaua,inf,8.100511142253076e-06,0.0
üldteata,inf,8.100511142253076e-06,0.0
tahes-tahtma,inf,1.6201022284506153e-05,0.0
tembeldatud,inf,1.6201022284506153e-05,0.0
spar-kioski,inf,8.100511142253076e-06,0.0
seadustatud,inf,1.6201022284506153e-05,0.0
sovetivaim,inf,8.100511142253076e-06,0.0
sottama,inf,8.100511142253076e-06,0.0
võrdõiguselikkus,inf,8.100511142253076e-06,0.0
pakas,inf,1.6201022284506153e-05,0.0
tipptehnoloogiafirma,inf,1.6201022284506153e-05,0.0
sotšivenemaa,inf,8.100511142253076e-06,0.0
spestialist,inf,8.100511142253076e-06,0.0
ikonoduul,inf,8.100511142253076e-06,0.0
lubatavam,inf,8.100511142253076e-06,0.0
spermas,inf,8.100511142253076e-06,0.0
sotš,inf,8.100511142253076e-06,0.0
töötajate-ülalpeetav,inf,8.100511142253076e-06,0.0
eurosend,inf,1.6201022284506153e-05,0.0
spar-kassa,inf,8.100511142253076e-06,0.0
spaade,inf,8.100511142253076e-06,0.0
toasooja,inf,1.6201022284506153e-05,0.0
sovetlus,inf,8.100511142253076e-06,0.0
koloniaalmajandus,inf,1.6201022284506153e-05,0.0
tarbimisjutt,inf,8.100511142253076e-06,0.0
ida-slavoonia,inf,8.100511142253076e-06,0.0
igapäevainimene,inf,8.100511142253076e-06,0.0
elamukvart,inf,8.100511142253076e-06,0.0
it-mehi,inf,8.100511142253076e-06,0.0
seent,inf,8.100511142253076e-06,0.0
seepeal,inf,8.100511142253076e-06,0.0
sealjure,inf,8.100511142253076e-06,0.0
seadusmasin,inf,8.100511142253076e-06,0.0
irlitar,inf,8.100511142253076e-06,0.0
laenuteenindamisevism,inf,8.100511142253076e-06,0.0
investeeringuvaldkond,inf,8.100511142253076e-06,0.0
lagerai,inf,8.100511142253076e-06,0.0
tarbemenuk,inf,8.100511142253076e-06,0.0
seetima,inf,8.100511142253076e-06,0.0
ekvivalend,inf,8.100511142253076e-06,0.0
seitsme-kaheksalapseline,inf,8.100511142253076e-06,0.0
lasteaipetaja,inf,8.100511142253076e-06,0.0
küpsetusfoolium,inf,8.100511142253076e-06,0.0
segarahvuslikult,inf,8.100511142253076e-06,0.0
elatisab,inf,8.100511142253076e-06,0.0
segadusseviimine,inf,8.100511142253076e-06,0.0
maastikupõhine,inf,8.100511142253076e-06,0.0
remondikomponent,inf,8.100511142253076e-06,0.0
röövkaevandama,inf,8.100511142253076e-06,0.0
röövkapital,inf,8.100511142253076e-06,0.0
emigreerumisastine,inf,8.100511142253076e-06,0.0
emeriitus,inf,8.100511142253076e-06,0.0
emeran,inf,8.100511142253076e-06,0.0
rändlinnuala,inf,8.100511142253076e-06,0.0
hõlvav,inf,8.100511142253076e-06,0.0
ruutmeetrikulu,inf,8.100511142253076e-06,0.0
rändeahel,inf,8.100511142253076e-06,0.0
emmama,inf,8.100511142253076e-06,0.0
räbaldunud,inf,8.100511142253076e-06,0.0
laenusaajasõbralik,inf,8.100511142253076e-06,0.0
räkiti,inf,8.100511142253076e-06,0.0
rõivane,inf,8.100511142253076e-06,0.0
ematel-isa,inf,8.100511142253076e-06,0.0
maavalitsue,inf,8.100511142253076e-06,0.0
rüvetanud,inf,8.100511142253076e-06,0.0
rüüd,inf,8.100511142253076e-06,0.0
rüüstatud,inf,8.100511142253076e-06,0.0
sambel,inf,8.100511142253076e-06,0.0
elujõulisene,inf,8.100511142253076e-06,0.0
kümmeldama,inf,8.100511142253076e-06,0.0
rigiduum,inf,8.100511142253076e-06,0.0
reutersi,inf,8.100511142253076e-06,0.0
revolutsiooniajalugu,inf,8.100511142253076e-06,0.0
õukonnaintriik,inf,8.100511142253076e-06,0.0
ribikond,inf,8.100511142253076e-06,0.0
riigihald,inf,8.100511142253076e-06,0.0
riigiidee,inf,8.100511142253076e-06,0.0
riigikukrur,inf,8.100511142253076e-06,0.0
enesekehtestamistamvais,inf,8.100511142253076e-06,0.0
enesekaitsevõimekus,inf,8.100511142253076e-06,0.0
enesekindla,inf,8.100511142253076e-06,0.0
riigikohu,inf,8.100511142253076e-06,0.0
enesekindlustumine,inf,8.100511142253076e-06,0.0
aastalõpuintervjudi,inf,8.100511142253076e-06,0.0
riigikaitseõpet,inf,8.100511142253076e-06,0.0
reitingupõhine,inf,8.100511142253076e-06,0.0
ennetusemüür,inf,8.100511142253076e-06,0.0
relvao,inf,8.100511142253076e-06,0.0
rez-reverte,inf,8.100511142253076e-06,0.0
kõveravõit,inf,8.100511142253076e-06,0.0
sanktsiooniveski,inf,8.100511142253076e-06,0.0
ümberpööratult,inf,8.100511142253076e-06,0.0
ümbertöötamiskava,inf,8.100511142253076e-06,0.0
salaühingute-te-teemaline,inf,8.100511142253076e-06,0.0
sallivushääletus,inf,8.100511142253076e-06,0.0
laevadaasta,inf,8.100511142253076e-06,0.0
representatsioonivõime,inf,8.100511142253076e-06,0.0
reprodutseerimistöö,inf,8.100511142253076e-06,0.0
kõrvadnorra,inf,8.100511142253076e-06,0.0
retoorikalt,inf,8.100511142253076e-06,0.0
seaduseelnõue,inf,8.100511142253076e-06,0.0
aegumisoht,inf,8.100511142253076e-06,0.0
savisaar-toom,inf,8.100511142253076e-06,0.0
eluetape,inf,8.100511142253076e-06,0.0
riigiduum,inf,8.100511142253076e-06,0.0
enesepilastus,inf,8.100511142253076e-06,0.0
aastaläkitus,inf,8.100511142253076e-06,0.0
enesemääramis,inf,8.100511142253076e-06,0.0
riigieelarveraha,inf,8.100511142253076e-06,0.0
emigreerumisvabadus,inf,8.100511142253076e-06,0.0
rändmustlase,inf,8.100511142253076e-06,0.0
emmale-kumma,inf,8.100511142253076e-06,0.0
sõdinud,inf,8.100511142253076e-06,0.0
ebalene,inf,8.100511142253076e-06,0.0
lastekodulane,inf,8.100511142253076e-06,0.0
sõjakõmin,inf,8.100511142253076e-06,0.0
sõjakollet,inf,8.100511142253076e-06,0.0
sõjahüüg,inf,8.100511142253076e-06,0.0
lagnuvõtjasõbralik,inf,8.100511142253076e-06,0.0
sõja-aastakui,inf,8.100511142253076e-06,0.0
taasaktualiseerunud,inf,8.100511142253076e-06,0.0
drzej,inf,8.100511142253076e-06,0.0
maaniale,inf,8.100511142253076e-06,0.0
ebolata,inf,8.100511142253076e-06,0.0
sünnituskanaline,inf,8.100511142253076e-06,0.0
mahamärkima,inf,8.100511142253076e-06,0.0
sünnalt,inf,8.100511142253076e-06,0.0
sünktõsine,inf,8.100511142253076e-06,0.0
magusaretseptor,inf,8.100511142253076e-06,0.0
magusamaksu,inf,8.100511142253076e-06,0.0
sõdatelefon,inf,8.100511142253076e-06,0.0
rublamünt,inf,8.100511142253076e-06,0.0
süüdistuseelne,inf,8.100511142253076e-06,0.0
sõidukuluhüvitis,inf,8.100511142253076e-06,0.0
lõpusirgel,inf,8.100511142253076e-06,0.0
lõpusirg,inf,8.100511142253076e-06,0.0
rugu,inf,8.100511142253076e-06,0.0
ebahumamaanne,inf,8.100511142253076e-06,0.0
lõuna-koread,inf,8.100511142253076e-06,0.0
sõkel,inf,8.100511142253076e-06,0.0
sõnaandmine,inf,8.100511142253076e-06,0.0
sõjasarnane,inf,8.100511142253076e-06,0.0
e-luksemburg,inf,8.100511142253076e-06,0.0
sõnavaldne,inf,8.100511142253076e-06,0.0
sõnastatud,inf,8.100511142253076e-06,0.0
žanner,inf,8.100511142253076e-06,0.0
rublat,inf,8.100511142253076e-06,0.0
sõnasaan,inf,8.100511142253076e-06,0.0
sõnamänguvõimalus,inf,8.100511142253076e-06,0.0
hüven,inf,8.100511142253076e-06,0.0
hüvi,inf,8.100511142253076e-06,0.0
süüteo,inf,8.100511142253076e-06,0.0
madridis,inf,8.100511142253076e-06,0.0
laenupiirmäär,inf,8.100511142253076e-06,0.0
saagema,inf,8.100511142253076e-06,0.0
aastalõpunal,inf,8.100511142253076e-06,0.0
elutoa-suurune,inf,8.100511142253076e-06,0.0
saalitöö,inf,8.100511142253076e-06,0.0
sabama,inf,8.100511142253076e-06,0.0
elumalevlane,inf,8.100511142253076e-06,0.0
maarjamõisa,inf,8.100511142253076e-06,0.0
elukude,inf,8.100511142253076e-06,0.0
salakino,inf,8.100511142253076e-06,0.0
salakõrd,inf,8.100511142253076e-06,0.0
salanuht,inf,8.100511142253076e-06,0.0
sajandikukkumine,inf,8.100511142253076e-06,0.0
elulooraamatus,inf,8.100511142253076e-06,0.0
elumahi,inf,8.100511142253076e-06,0.0
saed,inf,8.100511142253076e-06,0.0
sadomasohhistlistlik,inf,8.100511142253076e-06,0.0
maapähklifarmer,inf,8.100511142253076e-06,0.0
hügieenist,inf,8.100511142253076e-06,0.0
maast-madal,inf,8.100511142253076e-06,0.0
lastekesksem,inf,8.100511142253076e-06,0.0
e-delaware,inf,8.100511142253076e-06,0.0
saavutustepalett,inf,8.100511142253076e-06,0.0
magusanänän,inf,8.100511142253076e-06,0.0
e-dokumenendihaldus,inf,8.100511142253076e-06,0.0
mahitatud,inf,8.100511142253076e-06,0.0
e-eestlane,inf,8.100511142253076e-06,0.0
e-juhiluba,inf,8.100511142253076e-06,0.0
riigireformima,inf,8.100511142253076e-06,0.0
lassapalavik,inf,8.100511142253076e-06,0.0
maineparandamine,inf,8.100511142253076e-06,0.0
rokiloolane,inf,8.100511142253076e-06,0.0
rollitekst,inf,8.100511142253076e-06,0.0
maidani-järgselt,inf,8.100511142253076e-06,0.0
džihad,inf,8.100511142253076e-06,0.0
elusteuroop,inf,8.100511142253076e-06,0.0
laenuorje,inf,8.100511142253076e-06,0.0
maandunud,inf,8.100511142253076e-06,0.0
elureip,inf,8.100511142253076e-06,0.0
elupaigarohk,inf,8.100511142253076e-06,0.0
läinudpühapäevane,inf,8.100511142253076e-06,0.0
igapäeva,inf,8.100511142253076e-06,0.0
eksamihullus,inf,8.100511142253076e-06,0.0
spetsnazi,inf,1.6201022284506153e-05,0.0
peapõhju,inf,1.6201022284506153e-05,0.0
usa-kuupa,inf,1.6201022284506153e-05,0.0
suguelusteest,inf,8.100511142253076e-06,0.0
sotsiopoliitiitiline,inf,1.6201022284506153e-05,0.0
kahvlis,inf,8.100511142253076e-06,0.0
edus,inf,8.100511142253076e-06,0.0
hallama,inf,1.6201022284506153e-05,0.0
kaitseväeteavitus,inf,8.100511142253076e-06,0.0
kyrkama,inf,8.100511142253076e-06,0.0
asjaajamislahendus,inf,8.100511142253076e-06,0.0
kahemeheteater,inf,8.100511142253076e-06,0.0
kapitalikomponent,inf,8.100511142253076e-06,0.0
kapipimedus,inf,8.100511142253076e-06,0.0
leheveeb,inf,8.100511142253076e-06,0.0
kaoss,inf,8.100511142253076e-06,0.0
uuritud,inf,1.6201022284506153e-05,0.0
