LEMMA,SAGEDUS
näilik,1
arvestus,1
arvestav,1
arvatavasti,1
näitav,1
näitekirjanik,1
arvamusküsitlus,1
näiteseltskond,1
arvamusfestival,1
näitlikustama,1
närimiskumm,1
arutlus,1
nöökima,1
nõuavama,1
arusaamatus,1
arusaamatum,1
arusaag,1
arupäring,1
nõukaaegne,1
arukas,1
nõukogude-rahva-identitent,1
aruandlus,1
arstitädi,1
arrogants,1
nõustaja,1
nõustamine,1
arreteeritud,1
nõustumine,1
nõutamine,1
arreteerimine,1
armutult,1
nõudlikkus,1
nõuand,1
närvilisus,1
arust,1
närvisignaal,1
näägutamine,1
näärivan,1
nõder,1
nõgiselt,1
aruteluteem,1
nõidma,1
arutelusaat,1
nõretav,1
nõrgalt,1
nõrgapoolne,1
aruteluleht,1
nõrgemapoolne,1
nõrgendama,1
nõrgenemine,1
aruteluküsimus,1
arutatav,1
olulisemalt,1
arengupotentsiaal,1
olv,1
antiikheeros,1
antibiootikum,1
anti-liberaalne,1
osalemisrõõm,1
osalev,1
anti-Putin,1
anschluss,1
anonüümselt,1
anomaalia,1
osama,1
annus,1
annetuskultuur,1
osatama,1
osatähtsus,1
annetamine,1
osavus,1
osavõtlikum,1
osavõtt,1
antiigiajastus,1
osakoht,1
osine,1
osakestefüüsika,1
anum,1
antitees,1
organisatsioonikultuur,1
organiseerija,1
antikonspiraator,1
organism,1
orientatsioon,1
orienteerima,1
orienteeritud,1
orienteeruma,1
orienteerumine,1
orjaaeg,1
orjanduseeskiri,1
orkester,1
ortodoks,1
osaaeg,1
antiikmütoloogia,1
osaühing,1
annekteeritud,1
olümpiaad,1
anekdoodimaiguline,1
otsapidi,1
andunud,1
otsasein,1
otsast,1
anduma,1
otse-eeter,1
otsedemokraatia,1
otseinvesteering,1
ando,1
otsemaid,1
andnud,1
otsepostitus,1
otsepöördumine,1
andmesaatkond,1
otsetoetus,1
otsevedu,1
otseülekanne,1
andur,1
osutav,1
oskamatu,1
animaalne,1
oskav,1
oskuslik,1
oskuslikult,1
oskuslikumalt,1
oskusteave,1
anneksioon,1
anne,1
ostja,1
ankur,1
ankrut,1
ostuhull,1
ankeet,1
ostuma,1
ostuvõime,1
osundama,1
animistlik,1
osutamine,1
org,1
oreool,1
orelihe,1
omamaine,1
arengukavandamine,1
omand,1
arengufrond,1
omandanu,1
omandireform,1
omandus,1
omanikuasustus,1
omapoolne,1
omariiklus,1
omaselt,1
omasoodu,1
omastamine,1
omastehooldus,1
omasugune,1
arenemistingimus,1
arendustöö,1
arendus,1
omamine,1
arengulootus,1
orden,1
arengulugu,1
olümpiakomitee,1
olümpialiikumine,1
olümpiamängud,1
olümpiasport,1
olümpiavõitja,1
arengupoliitika,1
arenguplaan,1
omadramaturgia,1
omadussõna,1
omaealine,1
arengumõju,1
omafinantseering,1
omaja,1
omajagu,1
omakasupüüdlik,1
omakasutaotlus,1
omakeelne,1
omavalitsusametnik,1
omavalitsuskorraldus,1
omavalitsusliit,1
omavalitsuspiir,1
ootepaviljon,1
ooteplatvorm,1
operaator,1
operand,1
aplaus,1
opereerima,1
oponent,1
apetiitsem,1
apelsin,1
optimeerima,1
optimeerimine,1
apelleerima,1
optimistlik,1
optimistlikum,1
oranž,1
anšluss,1
oravaparte,1
appikarje,1
aprillikuu,1
apsakas,1
online-väitlus,1
omavalitsusreform,1
omavalitus,1
architects,1
araabia,1
omistama,1
omistatav,1
online-ajakiri,1
ontoloogiline,1
apsus,1
oodanud,1
oodatama,1
oodatu,1
oodatum,1
ookean,1
apteegiturg,1
ooperiteater,1
pensionimakse,1
pensionisüsteem,1
nähtavam,1
aeglane,1
psühhoterror,1
psühhotroopne,1
psüühika,1
psüühikahäire,1
psüühiline,1
public,1
publikatsioon,1
publikuhuv,1
aegamisi,1
pudenema,1
pudi,1
pugema,1
puha,1
puhastuma,1
puhastussüsteem,1
advokaadibüroo,1
puhkama,1
psühhoterapeut,1
psühholoogiaprofessor,1
advendiaeg,1
psühhofüsioloogia,1
provokaator,1
provokatiivne,1
aegunud,1
provotseerima,1
provotseerimine,1
prullakas,1
pruugima,1
aegumisoht,1
pruukimine,1
aeglustumine,1
aeglasevõitu,1
prügiauto,1
aeglasemalt,1
prügila,1
prügivedaja,1
psühhiaatriakliinik,1
psühhoanalüüs,1
advent,1
puhm,1
aeroobne,1
pungil,1
punnis,1
puravik,1
absurdne,1
puru,1
purunenud,1
purunev,1
purustama,1
purustamine,1
purustus,1
putinlus,1
putt,1
abstraktsem,1
puud-põõsas,1
abstraktne,1
absoluutkogune,1
absolutiseerimine,1
abivõimalus,1
adaptatsioonivõime,1
pundart,1
administreerimine,1
punastama,1
puhtam,1
puhtaritmeetiliselt,1
puhtas,1
puhtatõuline,1
puhtprotseduuriliselt,1
puhtus,1
administratiivne,1
puhuv,1
puhver,1
puhvet,1
puidujääk,1
puistur,1
puldiauto,1
puljong,1
aditoorium,1
adekvaatselt,1
puna-Hiina,1
protsessima,1
protsentis,1
abivägi,1
probleemitõstatus,1
problematiseerima,1
produkt,1
produtseerima,1
professionaalselt,1
professionaliseeruma,1
ahmima,1
professuur,1
profi,1
ahjusooja,1
profileerima,1
profülaktiline,1
ahistamine,1
ahhetama,1
programmeerimine,1
programmiline,1
progress,1
progressiivne,1
problemaatiline,1
ahnelt,1
projekteerima,1
ahnem,1
prevaleerivam,1
prevotella,1
priiskavam,1
aidama,1
ahvatlus,1
prints,1
printsessikotike,1
printsipiaalne,1
ahtas,1
prioriteetsem,1
priske,1
pritsumees,1
privaatklient,1
privaatpangandus,1
privatiseerimine,1
pro-Euroopa,1
probiooiikum,1
prohvet,1
projektijuht,1
aetud,1
propagandasaade,1
propagandist,1
propagant,1
agentuur,1
agent,1
propageeritav,1
proportsionaalne,1
proportsioon,1
protestiavaldus,1
protestija,1
protestima,1
protestipäev,1
protestiseanss,1
protofašism,1
agaralt,1
prototüüpima,1
protseduuriline,1
afäär,1
propagandavahend,1
propagandarünnak,1
ahel,1
propagandarusikas,1
projektkommunist,1
projitseerima,1
prominent,1
agul,1
promo,1
promotöö,1
pronksiaeg,1
pronksiöd,1
pronksmees,1
pronkssõdur,1
proos,1
proosaline,1
proov,1
proovilepanek,1
propagand,1
agnostiliselt,1
propagandaminister,1
puuduolema,1
puudustkannataja,1
alasöömine,1
aaaast,1
põhiselt,1
põhitakistus,1
põhitee,1
põhitoidukaup,1
Zumthor,1
põhjakiv,1
Zetkini,1
põhjala,1
Zeitung,1
Zeit,1
põhjalikumalt,1
Youtube,1
põhjapanev,1
põhjapõdrapilt,1
põhjarahvas,1
põhjaveevaru,1
Young,1
a-klass,1
aade,1
põhjendamatult,1
põhiosa,1
põhibaas,1
põhieesmärk,1
põhieksam,1
põhiekspositsioon,1
põhiemotsioon,1
põhifunktsioon,1
põhihoiak,1
põhihäda,1
põhikiri,1
põhikomponent,1
aastakõne,1
põhiküsimus,1
põhiloosung,1
põhimass,1
aarialane,1
põhimõttelisem,1
aadress,1
põhjendamatu,1
põhjendatav,1
aastaläkitus,1
põlevkiviressurss,1
põlevkiviõl,1
põlglik,1
põlglikult,1
põliseestlane,1
põliselanik,1
põlisetnont,1
XXI,1
põlisvaenl,1
põlisvaenlane,1
põllepael,1
põllumajandusministeerium,1
põllumajandustoetus,1
XX,1
XVII,1
põlva-suurune,1
XO,1
põmm,1
põlevkivisektor,1
põlevkivikatla,1
YouTube,1
põlevkivikaevandusfirma,1
Yliiteline,1
põhjuslik,1
põhjust-leiab-alati,1
Yes,1
põhjustanud,1
põhjustatud,1
põlastusväärne,1
põlatud,1
põlemisjääk,1
põletaja,1
põletama,1
põletav,1
põletavam,1
Yamasaki,1
Yahoo,1
põlevkivikaevand,1
põlevkivikaevandus,1
põhialu,1
põgusalt,1
abivajav,1
pylori,1
abilinnapea,1
päevakava,1
päevake,1
abiline,1
päevane,1
päevapealt,1
päevaprobleem,1
päevaraha,1
abikäsi,1
pähetuupimine,1
pähk,1
abijõud,1
päikeseline,1
päikesepatarei,1
päikesepurje,1
päiksel,1
abieluseadus,1
pädevusküsimus,1
puuviljalett,1
päkapikuraamat,1
puutuv,1
puudutatud,1
abivajadus,1
puuduv,1
abivahend,1
puuistik,1
puuküürnik,1
puulõhkumine,1
puupingistik,1
abitöötaja,1
puupõlduma,1
puur,1
puurinurk,1
puutaim,1
abistamine,1
puutumatu,1
puutumatum,1
puutunud,1
päkapikumüts,1
päkapikususs,1
põgus,1
aastatetagune,1
pärl,1
aastast-aasta,1
pärusmaa,1
päts,1
aastaring,1
aastaraport,1
aastaraamat,1
pääsenud,1
pääste,1
päästeametnik,1
päästetöötaja,1
päästja,1
aastalõpunal,1
aastalõpuintervjudi,1
põdrakärbes,1
põeme,1
põetama,1
pärjatud,1
päristöö,1
abielupaar,1
pärisrand,1
päntajalg,1
pärak,1
pärand,1
pärandus,1
pärastlõuna,1
päri,1
abaluu,1
pärima,1
pärimus,1
aatomipomm,1
päris-Brüsseli,1
aastatäis,1
pärishaige,1
pärismaalane,1
pärisnimi,1
pärisori,1
pärisosa,1
pretsedent,1
pretensioon,1
presumptsioon,1
piirkonnavalitsus,1
aknatagune,1
aknail,1
piisk,1
piiskop,1
pikaaegselt,1
akendetagune,1
akadeemik,1
pikema,1
pikemaajaline,1
akadeemia,1
pikendamine,1
pikendus,1
pikenema,1
ajuti,1
pikkamisi,1
pilastus,1
pilav,1
piirmäär,1
piirkonnatasand,1
pildikunst,1
piirkonnakool,1
piirav,1
aktsepteerima,1
aktivist,1
piiriametnik,1
piiribarjäär,1
aktiivsus,1
piirikaitserügend,1
piirikilomeeter,1
aktiivsem,1
piirileping,1
piiririkkumine,1
piiritlett,1
piiritu,1
piirivalveamet,1
piirivalvur,1
akronüüm,1
piirkondlik,1
pildidiskursus,1
pildikäsitlus,1
piiramatu,1
pilvetehnoloogia,1
ajuinsult,1
pimedaim,1
aji,1
pimeloom,1
pindala,1
pindma,1
pinduma,1
pingerea,1
pingestamine,1
pingsalt,1
ajavõit,1
ajaviide,1
pink,1
pinnapealselt,1
pinnas,1
pinnavirvendus,1
pioneer,1
pilvima,1
pilveteenus,1
pildipooldaja,1
pilvemajutus,1
pildiprogramm,1
pildivihkaja,1
pilduv,1
ajutegevus,1
ajusopp,1
piletimüük,1
piletiraha,1
piletitulu,1
pilguheide,1
ajurveet,1
pillatud,1
pillav,1
pilluma,1
pilootprojekt,1
ajupilt,1
ajuloputus,1
pilvelõhkuja,1
aktsepteeritav,1
aktsiisipoliitika,1
prestiižikas,1
peresõbralikkus,1
peretelk,1
peretoetus,1
peretütar,1
pereõks,1
perifeeria,1
alanema,1
perroon,1
personaalpension,1
personaalselt,1
alane,1
personalipoliitika,1
persoon,1
perspektiivitu,1
pervogo,1
pesamuna,1
pesemine,1
pesitsenud,1
peresõbralikum,1
peresõbralik,1
pessimistlik,1
perestroika,1
peo,1
peomaks,1
peon,1
alastikiskumine,1
perearst,1
alas,1
pereema,1
alarmeeriv,1
perekonnanim,1
perekonnaõiguslik,1
perelepitaja,1
alarahastus,1
peremaja,1
perenõustaja,1
perepilet,1
alanenud,1
perepsühholoog,1
pessimist,1
pesu,1
piirSeptember,1
alahindamine,1
pihlakas,1
pihtima,1
alafinantseeritus,1
piiks,1
alaarenenud,1
piimalett,1
piimasaadus,1
piimatoode,1
al-Baghdat,1
al,1
piinamisturism,1
piinarikkalt,1
piingama,1
akumulatsioon,1
piinlikkus,1
piinlikum,1
hääleõigus,1
pihkima,1
alakasutama,1
pesuehtne,1
pidutsev,1
pesumasin,1
pesunäpitsa,1
pesupulber,1
pettumusevirve,1
pettunud,1
petturlus,1
petuseadus,1
pešmerga-sõdalane,1
alandatud,1
pidavus,1
alalhoidlikkus,1
alalhoidlik,1
pidulik,1
pidulikult,1
pidurdamine,1
pidurduma,1
pidustus,1
piparkook,1
piraattakso,1
ajavahemik,1
poolteist,1
poolthääl,1
poolthääletaja,1
popp,1
popsutama,1
ajakirjanduslik,1
populaarsem,1
populariseerima,1
porgandikarv,1
porine,1
porno,1
pornoju,1
pornop,1
portree,1
ports,1
poseerima,1
posija,1
positsioneerima,1
poolteisttuht,1
poolteisekordistuma,1
poslanie,1
pooltasu,1
pooldav,1
pooldemokraatlik,1
pooldumine,1
ajakohaselt,1
pooleks,1
poolemeelne,1
ajakirjanike-fefinist,1
pooletunnine,1
poolfinaal,1
poolik,1
poolkohustuslik,1
poolne,1
ajakirjandusväljaanne,1
poolsalaja,1
poolsosinal,1
ajakirjandusvabadus,1
pooltargument,1
aiva,1
post,1
pirandello,1
praktikakogemus,1
ainuomane,1
praktiseeritud,1
prantslane,1
ainulaadne,1
ainukordne,1
preemiaarhitektuur,1
preemiaring,1
preemiasaaeg,1
ainuautor,1
presidenditool,1
presidendivalimine,1
aimus,1
pressiesindaja,1
pressikas,1
aimama,1
pressiteade,1
pressitud,1
ainuraks,1
ainuvalem,1
postiljon,1
prahivedaja,1
postkaart,1
postkommunistlik,1
postkontor,1
postmodernism,1
poststrukturalism,1
posttraumaatisel,1
postuleerima,1
aitamine,1
potentsiaalsem,1
potikild,1
praadima,1
praagitud,1
praak,1
praaktoode,1
praeahju,1
pragrahv,1
prahiuputus,1
pooldanud,1
ajaleheartikkel,1
ajalik,1
plaanitult,1
plahvatuslik,1
plahvatuslikult,1
planeerija,1
planeeriv,1
ajanud,1
plank,1
pleenum,1
plekimõlkimine,1
plekiriba,1
plekk,1
pluralistlik,1
ajalõik,1
plusspool,1
podisema,1
poeesiakeel,1
poeetika,1
poeetilisemalt,1
plahvatama,1
ajarännak,1
poolakas,1
ajastus,1
pirtsakas,1
pirukaputka,1
pisargaas,1
pisem,1
ajavahe,1
ajatold,1
pisilane,1
pisiriik,1
piskima,1
pisku,1
ajatempel,1
ajateenistuskohustus,1
pistrik,1
pisuke,1
ajateadvus,1
ajastuvaimuline,1
plaaniline,1
ajalooväli,1
poeg-väime-mees,1
poekampaania,1
poel,1
poliittegelane,1
ajaloolis-ideoloogiline,1
ajalookäsitus,1
ajalookäsitlus,1
polk,1
polügaamia,1
polügaamne,1
pommitamata,1
pommitamine,1
pommivarjend,1
pompoossus,1
ponnistamine,1
ponnistus,1
ajalookulu,1
poogen,1
ajaloofilosoofiline,1
poola,1
poliitpuhkus,1
poliitnoviits,1
poliitmetafoor,1
poistebänd,1
ajaloosündmus,1
poema,1
poeriiul,1
ajalooraamatu,1
pohl,1
poisike,1
ajalooprotsess,1
pojapoeg,1
poliitjõuetus,1
polariseerumine,1
poliitareen,1
ajalooprofessor,1
ajaloopilt,1
poliitikakultuur,1
poliitikataevas,1
poliitikategemine,1
nähtavasti,1
arvukas,1
eemalejäämine,1
majanduspoliitiline,1
majandusprognoos,1
drastiliselt,1
majandussanktsioon,1
majandusseadus,1
majandusstabiilsus,1
majandusstruktuur,1
majandussõda,1
majandussüsteem,1
majandustegevus,1
majandusuudis,1
majandusvaldkond,1
majandusvedur,1
majandusõpik,1
majapidamistöö,1
majavalitsus,1
majeur,1
majutamine,1
majandusprofessor,1
drastilisemalt,1
makroprobleem,1
majandusnäitaja,1
majandusedu,1
majandusekspert,1
majandusharidus,1
duumasaadik,1
majandusinimene,1
dubleeriv,1
majanduskeskkond,1
majanduskitsik,1
majanduskomisjon,1
dualism,1
majanduslang,1
drzej,1
dress,1
majandusmets,1
majandusminister,1
majandusmudel,1
majandusmure,1
makett,1
drastiline,1
majandusblokaad,1
maksupoliitiline,1
doseerimine,1
dopingutarvitamine,1
dopingukahtlus,1
maksutasu,1
maksuvõlglane,1
malaaria,1
male,1
malelaud,1
malev,1
mall,1
maltama,1
mammapoeg,1
mammut,1
dominant,1
mandariin,1
manduma,1
mandunud,1
dotatsiooniraha,1
maksupettur,1
maksevahend,1
maksuparadiis,1
maksja,1
dramaturgia,1
dramatiseerima,1
makstama,1
dramaatiline,1
makstud,1
dramaatika,1
maksueerinevus,1
maksukava,1
draamateater,1
maksulangetus,1
maksuliik,1
maksulubadus,1
maksumus,1
maksumuudatus,1
doteerima,1
maksundus,1
majandusbuum,1
dzott,1
domin,1
maastur,1
maatriks,1
maavalitsue,1
e-resident,1
maavanem,1
maaviljelus,1
maavägi,1
e-lahendus,1
macho,1
macht,1
madalal,1
e-juhiluba,1
madalpunkt,1
madalseis,1
magal,1
magnetresonantskuva,1
magu,1
e-hääl,1
maatamees,1
maastikupõhine,1
magusanänän,1
maastikuliselt,1
maalitu,1
ealine,1
eales,1
maandunud,1
maaniale,1
eakas,1
eagrupp,1
maapealne,1
maapähklifarmer,1
maarahvas,1
maardla,1
maareform,1
e-valitsemine,1
maaseadus,1
maasikas,1
maast-madal,1
maastikuarhitekt,1
magusamaksu,1
magusaretseptor,1
majandamine,1
mainekujunduskampaania,1
maineline,1
maineparandamine,1
džihadist,1
džihad,1
maisem,1
maisemalt,1
maismaa,1
džihaad,1
maitsetu,1
maitsma,1
maius,1
maiuspala,1
maiustustelaua,1
dünaamika,1
majaelanik,1
majahoidja,1
majandaja,1
mainekujunduslik,1
mainekas,1
e-eestlane,1
mainekam,1
mahajääja,1
e-dokumenendihaldus,1
mahalõikamine,1
mahamärkima,1
mahamüümine,1
mahapõletatud,1
maharaiumine,1
AECOM,1
mahavõtmine,1
mahendamine,1
mahitama,1
mahitatud,1
e-ajastu,1
mahukalt,1
mahuprotsent,1
maikuu,1
džinn,1
mangaanivaru,1
manifesteerima,1
messianistlik,1
diktsioon,1
diktatuuririik,1
diktatuur,1
meestellaul,1
meesterahvas,1
meet,1
diktaad,1
megatrend,1
megavatine,1
mehanism,1
mehe-imagoloogia,1
mehesõna,1
mehhaanika,1
mehhaaniliselt,1
diislikütus,1
dihhotoomia,1
mehiselt,1
mehisus,1
diktor,1
meer,1
meil,1
meenutus,1
meelelada,1
meelelahutaja,1
meelelahutuslik,1
meelelahutussaade,1
meelelahutustööstus,1
meelemuutus,1
meelemürk,1
diskrediteerimine,1
meelepärane,1
meelevald,1
diplomitöö,1
meelsamini,1
meelsasti,1
diplom,1
meelsusvabadus,1
dimensioon,1
meenutamine,1
meigikarp,1
meilivahetus,1
meeleheitlikult,1
merekaabel,1
merekallas,1
merelaevastik,1
mereline,1
meremees,1
meremuuseum,1
merendusorganisatsioon,1
mererand,1
mererohkus,1
meretagune,1
merevesi,1
mereväeoperatsioon,1
merevõimek,1
mereäärne,1
digikeskkond,1
meriOktoober,1
mesijutt,1
mesikäpp,1
merekaater,1
meredessant,1
meisterdatud,1
merealune,1
digivolinik,1
meisterlikumalt,1
mekk,1
meloodia,1
memm,1
memme,1
memorandum,1
menetleja,1
digitehnoloogia,1
digitaalsem,1
menetlustoiming,1
mentaalne,1
mentaalselt,1
digitaalselt,1
menulasastus,1
menüüga,1
menüüvalik,1
meelelaad,1
meeleheitlik,1
dollariline,1
marksist,1
marksistlik-leninlik,1
marmor,1
marmorsein,1
marsruut,1
marssiv,1
marurahvuslik,1
masendus,1
masin,1
masinavärk,1
masinlik,1
mask,1
maskuliinne,1
doktriin,1
massaažiteenus,1
massihüsteeria,1
massiinimene,1
massiivne,1
marksistlik-leninistlik,1
markantsemalt,1
doktoriõpe,1
dokumentaal,1
manipuleerimine,1
manitsev,1
mannama,1
mantra,1
mantraks,1
mantrat,1
manu,1
manööver,1
manööverdama,1
maohaavand,1
maraton-pressikonverents,1
dollaridieet,1
marginaalsus,1
marginaliseerimine,1
marginaliseerunud,1
marjakorjamine,1
marjamaa,1
massikultuur,1
massilisus,1
meelehea,1
diskurss,1
diskrimineeriv,1
meditsiiniartikkel,1
meditsiiniline,1
meditsiinitöötaja,1
meditsiiniõde,1
medotoloogiline,1
meeavaldus,1
diskrimineerimistuüdistus,1
meediakajastus,1
meediakanal,1
meediaväljaanne,1
meedium,1
diskrimineerima,1
meeldejääv,1
meeldejäävaim,1
meeldetuletamine,1
diskretsiooniõigus,1
mediaanpalk,1
mausoleum,1
massirahutus,1
mattuma,1
massiüritus,1
massmeediareklaam,1
mastaabiefekt,1
mastaap,1
mastaapne,1
mateeria,1
dokfilm,1
matemaatikud-mänguteoreetik,1
matemaatiline,1
distsiplineerivamama,1
distsipliin,1
matk,1
matkaja,1
matkarada,1
matkima,1
matkimine,1
matkiv,1
maaling,1
maalimata,1
maalima,1
lubatavam,1
lubatus,1
lubav,1
ee,1
edvistamine,1
lugematu,1
edvistama,1
lugupeetud,1
lugupidamatu,1
lugupidav,1
luha,1
luigelaul,1
lukk,1
edutama,1
luksusauto,1
luksushotell,1
luksuskaubamärk,1
luksuslik,1
eelarve-ettepanek,1
lubamine,1
edumudel,1
lubamatult,1
loorberi,1
loosiratas,1
eelarvepoliitika,1
loosunge,1
eelarveosa,1
lootskala,1
eelarveline,1
eelarveküsimus,1
loovutama,1
loovutamine,1
loru,1
lossisaal,1
loteriimoment,1
lotovõit,1
lt,1
eelarvedistsipliin,1
eelarveaasta,1
edus,1
lumepalliefekt,1
loopiv,1
luurejamas,1
luurekultuur,1
luureoperatsioon,1
luurepataljon,1
luurerühm,1
luuresektsioon,1
luuretalitus,1
luuretegevus,1
luuser-orava,1
edenenud,1
läbikukkumine,1
läbikukkunud,1
läbikäinu,1
läbilugemine,1
läbilõikamine,1
läbimurdeline,1
läbimurre,1
läbimõtlem,1
luurekomisjon,1
luureilm,1
lumepilv,1
edetabelikoht,1
edumeelsem,1
lummama,1
lummav,1
lunaraha,1
lunastus,1
luteri,1
luterlane,1
edukamalt,1
luterlus,1
lutikas,1
luulerida,1
luuletama,1
luulutama,1
luup,1
edevavõitu,1
luureagentuur,1
luureandmed,1
loorber,1
loopimine,1
maalilaad,1
lix,1
llmselt,1
lobisema,1
lobist,1
lobitöö,1
lodu,1
loen-ja-kirjutan,1
loendama,1
loendamine,1
loendatu,1
eeluurimine,1
loetlema,1
eelteadmine,1
logistika,1
logo,1
lohisema,1
lohistama,1
lohutamine,1
eelviidatud,1
livideerima,1
loimama,1
liturgiline,1
lisamine,1
eelöeldu,1
lisaprobleem,1
eelõhtu,1
lisaressurss,1
lisarisk,1
lisasaal,1
lisatasu,1
lisateema,1
lisatool,1
lisatud,1
lisatöö,1
lisauurimine,1
lisav,1
eelviimane,1
list,1
lits,1
lohutus,1
loit,1
loopima,1
eelkogemus,1
looge,1
loogiliselt,1
loogilisem,1
look,1
eelhoiatusaeg,1
loomariik,1
eeldatav,1
looming,1
eelarvetu,1
loomislugu,1
loomkatse,1
loomne,1
eelarvestrateegia,1
loomulikkus,1
eelarverida,1
loomuomane,1
loomupäraselt,1
loodusväärtus,1
loodusteadus,1
loiuks,1
loodusreservaat,1
lojaalsus,1
lojaalsussuhe,1
lokaalne,1
lokaalselt,1
eeltasuvususuur,1
lollitama,1
loobitud,1
eelpositsioneerimisladu,1
loodav,1
eelne,1
eelkäsitletud,1
looduskaitse,1
looduskaitsja,1
looduskeskkond,1
eelkäija,1
looduslähedane,1
loodusmaastik,1
läbipaistmatud,1
läbipõimumine,1
edendama,1
lõunaoss,1
lömastatud,1
lömm,1
lörri,1
lörts,1
lörtsima,1
lösutav,1
ebamäärasus,1
lööke,1
ebamugavus,1
lööv,1
ebamugavam,1
lühend,1
lühendama,1
lühendamine,1
lühenema,1
lühi,1
lühiajaline,1
lõõmama,1
ebamõistlik,1
ebameeldivalt,1
lõunakallas,1
lõpphind,1
lõppresultaat,1
lõppsõna,1
lõpptarbimine,1
lõpptoodang,1
lõppvastuttaja,1
lõpubankett,1
lõpueksam,1
lõpuistung,1
lõpukord,1
lõpupoole,1
lõpusirg,1
lõpusirgel,1
lõpuspurt,1
ebapopulaarne,1
ebaotstarbekas,1
ebaoluline,1
lühiajaliselt,1
lühikene,1
edaspidiselt,1
maailmanurk,1
maailmaparandaja,1
maailmaparandustuht,1
maailmarahu,1
ebakindlam,1
ebahumamaanne,1
ebahumaanne,1
ebaharilik,1
maailmavalitsus,1
maainimene,1
maak,1
maakaart,1
ebaeetiline,1
maakonnaleht,1
maakool,1
maal,1
maalija,1
maalikunstiteooria,1
maailmanäitus,1
maailmanimi,1
lühikesevõitu,1
maailmalõpp,1
ebaloogiline,1
lüli,1
ebalene,1
lüpsilehm,1
lüpsirobot,1
lüüasaamine,1
ebalegitiimne,1
maa-ala,1
maa-alune,1
ebakõla,1
maaettevõtlus,1
ebakvaliteetsus,1
ebakorrektselt,1
ebakorrektne,1
maailma,1
maailmaklass,1
ebakohane,1
ebaselge,1
lõppetapp,1
lõppemine,1
lähitulevik,1
lähte-eeldus,1
lähteandmed,1
ebolata,1
ebolasurm,1
ebol,1
läinudkevadis,1
läinudpühapäevane,1
läkitatud,1
läkitus,1
lällamine,1
lämisema,1
lämmatama,1
lämmatatuina,1
lärmav,1
ebaõnnestunult,1
läänemaa,1
ebaõnnestuma,1
ebolavastane,1
lähisõber,1
lõppematus,1
lähisugulane,1
läbitungimatu,1
läbitöötamine,1
läbivalt,1
läbiviidud,1
läbiviii,1
edaspidine,1
edasitung,1
edasimõtlemine,1
edasiminemine,1
edasiminek,1
edasikestmine,1
lähetus,1
edasikandunud,1
lähiajastu,1
edasi-tagasi,1
lähimand,1
lähiriik,1
läänemaine,1
läänepoolne,1
ebaõnnerohke,1
lõbu,1
lõiv,1
ebausk,1
ebausaldusväärne,1
lõpe,1
lõpetaja,1
lõpetamata,1
ebatõelune,1
ebatraditsiooniline,1
ebatavaline,1
ebastandartsem,1
lõpmatu,1
ebastabiilne,1
ebasoovitav,1
lõppakt,1
lõpparve,1
ebasoodne,1
lõppematu,1
lõimunuim,1
lõimumispoliitika,1
lõimumis,1
lõhkumata,1
lõdvenema,1
lõhestama,1
ebaõiglasem,1
lõhestuma,1
lõhkeaine,1
lõhkema,1
lõhki,1
lõhnama,1
lõimiv,1
lõhnav,1
lõhutu,1
ebaõiglane,1
lõiguke,1
lõigus,1
ebavõrdselt,1
lõikumine,1
messianism,1
mest,1
nähtavaim,1
mürgitatud,1
mürk,1
mürkgaas,1
mürsk,1
müsteerium,1
müstika,1
müstiline,1
mütoloogia,1
müts,1
müügiedetabel,1
müügikoht,1
müügim,1
müügistrateegia,1
müügitöö,1
autonoomne,1
automatiseeritum,1
automatiseeritud,1
müütiline,1
mürin,1
mürgitama,1
automaaditoru,1
mürgine,1
mõõtühik,1
mööbel,1
möödaostmine,1
möödapääsmatus,1
autoriõigus,1
möödasõit,1
möödavaatamine,1
autoriteetne,1
möödunudnädalane,1
möödunudreedes,1
mööngem,1
autoritarism,1
mühama,1
mühatus,1
mükoriis,1
müntimine,1
mürakratt,1
n,1
autokulu,1
avaepisoot,1
autojuhiluba,1
autoiste,1
naftanõel,1
naftapuurtorn,1
naftatootmine,1
naftatulu,1
naftavaru,1
naftaväli,1
autoajakirjanik,1
autentsus,1
nahkdiivan,1
naiivsus,1
autenditud,1
naisajakirjanik,1
naisevõtusoov,1
naisfirmajuht,1
naispalgatöötaja,1
naispeaminister,1
naftaeksportija,1
naeruväärne,1
naabermaa,1
naeruvääristav,1
naaberrahvas,1
naaberteater,1
naabervald,1
naabrimees,1
naabruskond,1
autokraatne,1
naasmine,1
naasnu,1
naasnud,1
naasnus,1
nabanöör,1
nael,1
autokraatia,1
naeratama,1
naeratus,1
naerualune,1
naeruvääristama,1
mõõtesirkel,1
mõõdukas,1
naispensionär,1
bacteroide,1
mõjukam,1
baastasemene,1
baasregulatsioon,1
mõjune,1
mõjur,1
mõjus,1
baasintress,1
mõjustamine,1
baasenergiana,1
mõjutamine,1
mõjutatav,1
axelro,1
mõjuvõimas,1
mõlemapoolne,1
mõmisema,1
mõmm,1
mõmmik,1
babüloonlane,1
mõistuspärane,1
avatu,1
mõistuslikkus,1
barrel,1
barakk,1
bande,1
mõelgema,1
baltisakslane,1
mõistatama,1
mõistatav,1
mõistatus,1
ballett,1
balletiõhtu,1
ballet,1
bakterivalk,1
bakteritüüp,1
